term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
Glycosphingolipid biosynthesis - lacto and neolacto series_Homo sapiens_hsa00601	2.143549654	-1.562315128	0.998834342	0.482465988	['B3GNT3']	KEGG Pathways	upregulated
SHC-mediated cascade:FGFR2_Homo sapiens_R-HSA-5654699	2.598479249	-1.893888221	0.91511327	0.482465988	['FGF10']	Reactome Pathways	downregulated
Termination of O-glycan biosynthesis_Homo sapiens_R-HSA-977068	4.108519733	-2.994473452	0.954410912	0.482465988	['MUC1']	Reactome Pathways	upregulated
Phase 2 - plateau phase_Homo sapiens_R-HSA-5576893	3.445858583	-2.511496286	0.91511327	0.482465988	['CACNA2D1']	Reactome Pathways	downregulated
PD-1 signaling_Homo sapiens_R-HSA-389948	3.340435427	-2.434659161	0.91511327	0.482465988	['PDCD1LG2']	Reactome Pathways	downregulated
A tetrasaccharide linker sequence is required for GAG synthesis_Homo sapiens_R-HSA-1971475	3.31568527	-2.416620136	0.91511327	0.482465988	['DCN']	Reactome Pathways	downregulated
Oxidative Stress_Mus musculus_WP412	6.272664474	-4.571799204	0.761073109	0.482465988	['FOS']	WikiPathways	downregulated
T cell receptor signaling pathway_Homo sapiens_hsa04660	1.245218852	-0.903984075	0.843741618	0.483857899	"['JUN', 'AKT3', 'FOS']"	KEGG Pathways	downregulated
ER-Phagosome pathway_Homo sapiens_R-HSA-1236974	1.064626007	-0.768275507	0.958327775	0.485955187	"['PSMD2', 'CALR']"	Reactome Pathways	upregulated
Inflammatory bowel disease (IBD)_Homo sapiens_hsa05321	2.498610804	-1.803094672	0.843741618	0.485955187	"['JUN', 'TGFB3']"	KEGG Pathways	downregulated
Glioma_Homo sapiens_hsa05214	2.30904482	-1.66629649	0.843741618	0.485955187	"['EGF', 'AKT3']"	KEGG Pathways	downregulated
Retinol metabolism_Homo sapiens_hsa00830	0.065732439	-0.047435083	0.998834342	0.485955187	"['CYP2A6', 'UGT1A4']"	KEGG Pathways	upregulated
Pyrimidine metabolism_Homo sapiens_hsa00240	-0.342759353	0.244366069	0.998834342	0.490202007	"['TK1', 'DCTPP1', 'NME1']"	KEGG Pathways	upregulated
Long-term potentiation_Homo sapiens_hsa04720	0.023290216	-0.016424385	0.998834342	0.49400712	"['CALML5', 'GRIN2D']"	KEGG Pathways	upregulated
AGE/RAGE pathway_Homo sapiens_WP2324	2.311998669	-1.63043383	0.764438517	0.49400712	"['JUN', 'PLA2G4A']"	WikiPathways	downregulated
Peptide GPCRs_Mus musculus_WP234	2.532096122	-1.785647732	0.764438517	0.49400712	"['EDNRA', 'TACR3']"	WikiPathways	downregulated
O-linked glycosylation of mucins_Homo sapiens_R-HSA-913709	1.320752078	-0.931401431	0.962056421	0.49400712	"['MUC1', 'B3GNT3']"	Reactome Pathways	upregulated
TSH signaling pathway_Homo sapiens_WP2032	0.93478275	-0.659213796	0.983026071	0.49400712	"['CCNE1', 'E2F1']"	WikiPathways	upregulated
Triglyceride Biosynthesis_Homo sapiens_R-HSA-75109	1.323784984	-0.933540253	0.962056421	0.49400712	"['SCD', 'FASN']"	Reactome Pathways	upregulated
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060	0.917280279	-0.645169803	0.843741618	0.494924139	"['EGF', 'IL26', 'TGFB3', 'IFNE', 'CCL4', 'CCL2', 'LIFR']"	KEGG Pathways	downregulated
PodNet: protein-protein interactions in the podocyte_Mus musculus_WP2310	0.396110173	-0.278211248	0.983026071	0.495415611	"['CDKN2A', 'IGFBP3', 'WWC1', 'SPP1', 'KRT7', 'BIRC5', 'STRA13', 'AGRN']"	WikiPathways	upregulated
Phase 1 - inactivation of fast Na+ channels_Homo sapiens_R-HSA-5576894	3.26390936	-2.292396975	0.91511327	0.49542118	['CACNA2D1']	Reactome Pathways	downregulated
EGFR downregulation_Homo sapiens_R-HSA-182971	2.420462459	-1.700004568	0.91511327	0.49542118	['EGF']	Reactome Pathways	downregulated
Phototransduction_Homo sapiens_hsa04744	2.526602781	-1.774551905	0.998834342	0.49542118	['CALML5']	KEGG Pathways	upregulated
Ascorbate and aldarate metabolism_Homo sapiens_hsa00053	2.740328804	-1.924661738	0.998834342	0.49542118	['UGT1A4']	KEGG Pathways	upregulated
Collecting duct acid secretion_Homo sapiens_hsa04966	2.77191461	-1.946845934	0.998834342	0.49542118	['ATP6V0E2']	KEGG Pathways	upregulated
Interleukin-6 family signaling_Homo sapiens_R-HSA-6783589	3.347560139	-2.351148849	0.91511327	0.49542118	['LIFR']	Reactome Pathways	downregulated
Dorso-ventral axis formation_Homo sapiens_hsa04320	1.847819186	-1.297810278	0.998834342	0.49542118	['PIWIL3']	KEGG Pathways	upregulated
Keratan sulfate biosynthesis_Homo sapiens_R-HSA-2022854	3.228910409	-2.267815567	0.91511327	0.49542118	['OGN']	Reactome Pathways	downregulated
Ascorbate and aldarate metabolism_Homo sapiens_hsa00053	7.970385686	-5.597976544	0.843741618	0.49542118	['UGT1A8']	KEGG Pathways	downregulated
Effects of PIP2 hydrolysis_Homo sapiens_R-HSA-114508	3.030754291	-2.12864121	0.91511327	0.49542118	['DGKB']	Reactome Pathways	downregulated
CREB phosphorylation through the activation of Ras_Homo sapiens_R-HSA-442742	3.506832759	-2.463013498	0.962056421	0.49542118	['GRIN2D']	Reactome Pathways	upregulated
Sema4D in semaphorin signaling_Homo sapiens_R-HSA-400685	3.916431668	-2.750694066	0.962056421	0.49542118	['MYH14']	Reactome Pathways	upregulated
VEGFR2 mediated vascular permeability_Homo sapiens_R-HSA-5218920	2.884891425	-2.026194862	0.91511327	0.49542118	['AKT3']	Reactome Pathways	downregulated
FSH signaling pathway_Homo sapiens_WP2035	3.256896858	-2.287471765	0.983026071	0.49542118	['EIF4EBP1']	WikiPathways	upregulated
Keratan sulfate biosynthesis_Homo sapiens_R-HSA-2022854	4.081697094	-2.866767743	0.962056421	0.49542118	['B3GNT3']	Reactome Pathways	upregulated
Wnt Signaling Pathway NetPath_Mus musculus_WP539	0.619958221	-0.434067595	0.983026071	0.496507741	"['FZD9', 'CDK1', 'DKK1']"	WikiPathways	upregulated
NRF2 pathway_Homo sapiens_WP2884	0.612963094	-0.427842511	0.983026071	0.497584119	"['CYP2A6', 'SLC6A8', 'UGT1A4', 'GGT2']"	WikiPathways	upregulated
Hepatitis B_Homo sapiens_hsa05161	-0.432516911	0.301892762	0.998834342	0.497584119	"['CCNA2', 'CCNE1', 'E2F1', 'BIRC5']"	KEGG Pathways	upregulated
Hepatitis B_Homo sapiens_hsa05161	1.071331306	-0.747779239	0.843741618	0.497584119	"['JUN', 'TGFB3', 'AKT3', 'FOS']"	KEGG Pathways	downregulated
Rac1/Pak1/p38/MMP-2 pathway_Homo sapiens_WP3303	1.042367196	-0.718397008	0.983026071	0.501978677	"['EIF4EBP1', 'BIRC5']"	WikiPathways	upregulated
Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010	0.344993019	-0.237768374	0.998834342	0.501978677	"['ALDH3B2', 'BPGM']"	KEGG Pathways	upregulated
Rac1/Pak1/p38/MMP-2 pathway_Homo sapiens_WP3303	2.332982904	-1.607886304	0.764438517	0.501978677	"['TEK', 'ANGPTL1']"	WikiPathways	downregulated
Regulation of RAS by GAPs_Homo sapiens_R-HSA-5658442	1.054850208	-0.72700027	0.965928666	0.501978677	"['PSMD2', 'RASAL1']"	Reactome Pathways	upregulated
Amphetamine addiction_Homo sapiens_hsa05031	0.201537232	-0.138898984	0.998834342	0.501978677	"['CALML5', 'GRIN2D']"	KEGG Pathways	upregulated
Integrin cell surface interactions_Homo sapiens_R-HSA-216083	0.923610501	-0.636550175	0.91511327	0.501978677	"['ITGA8', 'ITGA7']"	Reactome Pathways	downregulated
Signaling by PTK6_Homo sapiens_R-HSA-8848021	1.189744191	-0.819968885	0.965928666	0.501978677	"['CCNE1', 'RASAL1']"	Reactome Pathways	upregulated
Integrin cell surface interactions_Homo sapiens_R-HSA-216083	1.379197927	-0.950539952	0.965928666	0.501978677	"['SPP1', 'AGRN']"	Reactome Pathways	upregulated
Signaling by PTK6_Homo sapiens_R-HSA-8848021	0.747831272	-0.515403545	0.91511327	0.501978677	"['KHDRBS2', 'EGF']"	Reactome Pathways	downregulated
Wnt Signaling Pathway_Homo sapiens_WP428	2.487594959	-1.714444567	0.764438517	0.501978677	"['JUN', 'ROR1']"	WikiPathways	downregulated
Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010	2.612868734	-1.800782956	0.843741618	0.501978677	"['ADH1B', 'ADH6']"	KEGG Pathways	downregulated
Ras signaling pathway_Homo sapiens_hsa04014	-0.404917847	0.278337918	0.998834342	0.502885106	"['PLA2G2F', 'EFNA3', 'EFNA2', 'CALML5', 'RAC3', 'RASAL1']"	KEGG Pathways	upregulated
Chemokine signaling pathway_Homo sapiens_hsa04062	1.184435798	-0.81409163	0.843741618	0.502919881	"['PLCB4', 'AKT3', 'CCL4', 'CCL2', 'ADCY5']"	KEGG Pathways	downregulated
Infectious disease_Homo sapiens_R-HSA-5663205	0.480761883	-0.327284029	0.968809209	0.50623151	"['RANBP1', 'FEN1', 'PSMD2', 'HMGA1', 'AP1S1', 'ISG15', 'CALR', 'KPNA2', 'AP1M2']"	Reactome Pathways	upregulated
Nanoparticle-mediated activation of receptor signaling_Homo sapiens_WP2643	5.871717891	-3.976151731	0.764438517	0.508052703	['AKT3']	WikiPathways	downregulated
"Adrenaline,noradrenaline inhibits insulin secretion_Homo sapiens_R-HSA-400042"	2.869173485	-1.942918467	0.91511327	0.508052703	['ADCY5']	Reactome Pathways	downregulated
Extension of Telomeres_Homo sapiens_R-HSA-180786	4.361529556	-2.953497361	0.968809209	0.508052703	['FEN1']	Reactome Pathways	upregulated
Synthesis of PA_Homo sapiens_R-HSA-1483166	4.100066504	-2.776442402	0.968809209	0.508052703	['PLA2G2F']	Reactome Pathways	upregulated
Butanoate metabolism_Homo sapiens_hsa00650	2.827347586	-1.914595219	0.998834342	0.508052703	['ECHS1']	KEGG Pathways	upregulated
Synthesis of PA_Homo sapiens_R-HSA-1483166	3.269771621	-2.214191542	0.91511327	0.508052703	['PLA2G4A']	Reactome Pathways	downregulated
Metabolism of vitamins and cofactors_Homo sapiens_R-HSA-196854	0.279848636	-0.189409135	0.91511327	0.508227001	"['LMBRD1', 'PTGIS', 'AOX1', 'PTGS2']"	Reactome Pathways	downregulated
IL-5 Signaling Pathway_Mus musculus_WP151	2.327202577	-1.567607765	0.764438517	0.509868839	"['JUN', 'PLA2G4A']"	WikiPathways	downregulated
Interferon alpha/beta signaling_Homo sapiens_R-HSA-909733	1.36783695	-0.921377384	0.969361415	0.509868839	"['IFI6', 'ISG15']"	Reactome Pathways	upregulated
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664	2.244986559	-1.51222691	0.848388313	0.509868839	"['AKT3', 'PLA2G4A']"	KEGG Pathways	downregulated
Gastric Cancer Network 1_Homo sapiens_WP2361	7.21795981	-4.714899958	0.764438517	0.520368628	['SMOC2']	WikiPathways	downregulated
Nicotinate and nicotinamide metabolism_Homo sapiens_hsa00760	7.015537709	-4.582674236	0.851893803	0.520368628	['AOX1']	KEGG Pathways	downregulated
Linoleic acid metabolism_Homo sapiens_hsa00591	6.355167997	-4.151308973	0.851893803	0.520368628	['PLA2G4A']	KEGG Pathways	downregulated
MAPK Cascade_Homo sapiens_WP422	5.903567651	-3.856315581	0.764438517	0.520368628	['JUN']	WikiPathways	downregulated
MAPK Cascade_Mus musculus_WP251	5.933979746	-3.876181303	0.764438517	0.520368628	['JUN']	WikiPathways	downregulated
HSF1 activation_Homo sapiens_R-HSA-3371511	2.865747518	-1.871957341	0.91511327	0.520368628	['COL4A6']	Reactome Pathways	downregulated
Dopaminergic Neurogenesis_Mus musculus_WP1498	6.656882622	-4.348394342	0.764438517	0.520368628	['SHH']	WikiPathways	downregulated
COPI-independent Golgi-to-ER retrograde traffic_Homo sapiens_R-HSA-6811436	3.936358707	-2.571299646	0.977615618	0.520368628	['PAFAH1B3']	Reactome Pathways	upregulated
Linoleic acid metabolism_Homo sapiens_hsa00591	2.503955836	-1.635628568	0.998834342	0.520368628	['PLA2G2F']	KEGG Pathways	upregulated
Pentose phosphate pathway_Homo sapiens_hsa00030	2.30075162	-1.502891953	0.998834342	0.520368628	['RPIA']	KEGG Pathways	upregulated
Activation of BH3-only proteins_Homo sapiens_R-HSA-114452	3.399618595	-2.220691441	0.977615618	0.520368628	['E2F1']	Reactome Pathways	upregulated
Transferrin endocytosis and recycling_Homo sapiens_R-HSA-917977	4.763509311	-3.111609159	0.977615618	0.520368628	['ATP6V0E2']	Reactome Pathways	upregulated
Interaction between L1 and Ankyrins_Homo sapiens_R-HSA-445095	4.487279082	-2.931170651	0.977615618	0.520368628	['SPTBN2']	Reactome Pathways	upregulated
Activation of BH3-only proteins_Homo sapiens_R-HSA-114452	2.674341896	-1.746927778	0.91511327	0.520368628	['AKT3']	Reactome Pathways	downregulated
Golgi-to-ER retrograde transport_Homo sapiens_R-HSA-8856688	0.455231813	-0.296526075	0.91511327	0.521329084	"['DYNC2H1', 'PLA2G4A', 'DYNC1I1']"	Reactome Pathways	downregulated
Fc epsilon receptor (FCERI) signaling_Homo sapiens_R-HSA-2454202	0.138262605	-0.088085653	0.91511327	0.528829347	"['NR4A1', 'JUN', 'DUSP2', 'EGF', 'DUSP1', 'AKT3', 'NCAM1', 'TEK', 'FOS', 'FGF10']"	Reactome Pathways	downregulated
Glucagon-type ligand receptors_Homo sapiens_R-HSA-420092	3.197657799	-2.015815384	0.91511327	0.532376824	['GLP2R']	Reactome Pathways	downregulated
Activation of the pre-replicative complex_Homo sapiens_R-HSA-68962	3.170201214	-1.998506651	0.91511327	0.532376824	['ORC3']	Reactome Pathways	downregulated
Dopaminergic Neurogenesis_Homo sapiens_WP2855	6.529135094	-4.115991077	0.764438517	0.532376824	['SHH']	WikiPathways	downregulated
Galactose metabolism_Homo sapiens_hsa00052	5.707845031	-3.598246763	0.864579963	0.532376824	['SI']	KEGG Pathways	downregulated
Nuclear receptors in lipid metabolism and toxicity_Mus musculus_WP431	7.054551696	-4.447215659	0.764438517	0.532376824	['NR1H4']	WikiPathways	downregulated
Hypothetical Network for Drug Addiction_Mus musculus_WP1246	3.311776617	-2.087756312	0.983026071	0.532376824	['GRIN2D']	WikiPathways	upregulated
Metabolism of steroid hormones_Homo sapiens_R-HSA-196071	3.831746245	-2.415547102	0.991376198	0.532376824	['AKR1B1']	Reactome Pathways	upregulated
Glycogen Metabolism_Mus musculus_WP317	7.033061191	-4.433667965	0.764438517	0.532376824	['PHKB']	WikiPathways	downregulated
Activated NOTCH1 Transmits Signal to the Nucleus_Homo sapiens_R-HSA-2122948	2.446269668	-1.542137509	0.91511327	0.532376824	['CNTN1']	Reactome Pathways	downregulated
Inflammatory Response Pathway_Mus musculus_WP458	4.074386515	-2.568508432	0.983026071	0.532376824	['LAMC2']	WikiPathways	upregulated
Galactose metabolism_Homo sapiens_hsa00052	2.253739908	-1.420766031	0.998834342	0.532376824	['AKR1B1']	KEGG Pathways	upregulated
Inflammatory Response Pathway_Homo sapiens_WP453	3.978289634	-2.5079286	0.983026071	0.532376824	['LAMC2']	WikiPathways	upregulated
Extracellular vesicle-mediated signaling in recipient cells_Homo sapiens_WP2870	5.750635528	-3.625222051	0.764438517	0.532376824	['TGFB3']	WikiPathways	downregulated
Tight junction interactions_Homo sapiens_R-HSA-420029	3.754356981	-2.366760622	0.991376198	0.532376824	['CRB3']	Reactome Pathways	upregulated
Termination of translesion DNA synthesis_Homo sapiens_R-HSA-5656169	3.188534247	-2.010063863	0.991376198	0.532376824	['ISG15']	Reactome Pathways	upregulated
"Lipid digestion, mobilization, and transport_Homo sapiens_R-HSA-73923"	0.945458369	-0.594839483	0.91511327	0.533042244	"['FABP4', 'A2M']"	Reactome Pathways	downregulated
Melanoma_Homo sapiens_hsa05218	0.321598846	-0.202335394	0.998834342	0.533042244	"['CDKN2A', 'E2F1']"	KEGG Pathways	upregulated
SREBP signalling_Homo sapiens_WP1982	1.259351688	-0.792326909	0.983026071	0.533042244	"['SCD', 'FASN']"	WikiPathways	upregulated
RAF/MAP kinase cascade_Homo sapiens_R-HSA-5673001	0.2780278	-0.173026326	0.91511327	0.536690006	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
SHC1 events in ERBB4 signaling_Homo sapiens_R-HSA-1250347	0.297930714	-0.185412598	0.91511327	0.536690006	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
SOS-mediated signalling_Homo sapiens_R-HSA-112412	0.3057659	-0.190288706	0.91511327	0.536690006	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
GRB2 events in EGFR signaling_Homo sapiens_R-HSA-179812	0.268826973	-0.167300333	0.91511327	0.536690006	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
SHC1 events in EGFR signaling_Homo sapiens_R-HSA-180336	0.287555072	-0.178955477	0.91511327	0.536690006	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
Prolactin signaling pathway_Homo sapiens_hsa04917	2.25745288	-1.388510208	0.869204536	0.540598582	"['AKT3', 'FOS']"	KEGG Pathways	downregulated
Costimulation by the CD28 family_Homo sapiens_R-HSA-388841	0.859496589	-0.528657673	0.91511327	0.540598582	"['AKT3', 'PDCD1LG2']"	Reactome Pathways	downregulated
ISG15 antiviral mechanism_Homo sapiens_R-HSA-1169408	1.252256922	-0.770236019	0.999999971	0.540598582	"['ISG15', 'KPNA2']"	Reactome Pathways	upregulated
TRAF6 Mediated Induction of proinflammatory cytokines_Homo sapiens_R-HSA-168180	0.763296416	-0.469487038	0.91511327	0.540598582	"['JUN', 'FOS']"	Reactome Pathways	downregulated
Antiviral mechanism by IFN-stimulated genes_Homo sapiens_R-HSA-1169410	1.240934436	-0.763271804	0.999999971	0.540598582	"['ISG15', 'KPNA2']"	Reactome Pathways	upregulated
FRS-mediated FGFR4 signaling_Homo sapiens_R-HSA-5654712	0.322848015	-0.19842793	0.91511327	0.540847915	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
FRS-mediated FGFR2 signaling_Homo sapiens_R-HSA-5654700	0.30462762	-0.187229362	0.91511327	0.540847915	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
FRS-mediated FGFR3 signaling_Homo sapiens_R-HSA-5654706	0.313883961	-0.192918468	0.91511327	0.540847915	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
FRS-mediated FGFR1 signaling_Homo sapiens_R-HSA-5654693	0.294255514	-0.180854488	0.91511327	0.540847915	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
Bladder Cancer_Homo sapiens_WP2828	5.68386279	-3.459482273	0.766509638	0.544084966	['EGF']	WikiPathways	downregulated
Ovarian Infertility Genes_Mus musculus_WP273	6.334998536	-3.855795952	0.766509638	0.544084966	['EGR1']	WikiPathways	downregulated
Adherens junctions interactions_Homo sapiens_R-HSA-418990	3.056958298	-1.860617231	0.91511327	0.544084966	['CADM3']	Reactome Pathways	downregulated
Oxidative Stress_Homo sapiens_WP408	6.289404482	-3.828045137	0.766509638	0.544084966	['FOS']	WikiPathways	downregulated
Amino acid transport across the plasma membrane_Homo sapiens_R-HSA-352230	3.087087739	-1.87895551	0.91511327	0.544084966	['SLC43A1']	Reactome Pathways	downregulated
Statin Pathway_Homo sapiens_WP430	3.683782328	-2.242133586	0.983026071	0.544084966	['APOC1']	WikiPathways	upregulated
NOD1/2 Signaling Pathway_Homo sapiens_R-HSA-168638	3.577900424	-2.177688581	0.999999971	0.544084966	['IRAK1']	Reactome Pathways	upregulated
HS-GAG biosynthesis_Homo sapiens_R-HSA-2022928	3.545821365	-2.158163666	0.999999971	0.544084966	['AGRN']	Reactome Pathways	upregulated
Glutamatergic synapse_Homo sapiens_hsa04724	1.518490176	-0.920368649	0.869204536	0.545469853	"['PLCB4', 'PLA2G4A', 'ADCY5']"	KEGG Pathways	downregulated
Chronic myeloid leukemia_Homo sapiens_hsa05220	2.221293452	-1.335780431	0.869204536	0.548069855	"['TGFB3', 'AKT3']"	KEGG Pathways	downregulated
Signalling to p38 via RIT and RIN_Homo sapiens_R-HSA-187706	0.342703257	-0.202878118	0.91511327	0.553223306	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
ARMS-mediated activation_Homo sapiens_R-HSA-170984	0.324560599	-0.192137782	0.91511327	0.553223306	"['DUSP2', 'EGF', 'DUSP1', 'NCAM1', 'TEK', 'FGF10']"	Reactome Pathways	downregulated
Binding and Uptake of Ligands by Scavenger Receptors_Homo sapiens_R-HSA-2173782	1.337579292	-0.786451982	0.999999971	0.555455587	"['IGLV7-46', 'CALR']"	Reactome Pathways	upregulated
Sphingolipid metabolism_Homo sapiens_R-HSA-428157	1.362075919	-0.800855182	0.999999971	0.555455587	"['ALDH3B2', 'NEU1']"	Reactome Pathways	upregulated
Biosynthesis of amino acids_Homo sapiens_hsa01230	0.417922941	-0.245724741	0.998834342	0.555455587	"['RPIA', 'PYCR1']"	KEGG Pathways	upregulated
Negative regulation of FGFR1 signaling_Homo sapiens_R-HSA-5654726	2.456305124	-1.44402667	0.91511327	0.555500536	['FGF10']	Reactome Pathways	downregulated
Keratan sulfate/keratin metabolism_Homo sapiens_R-HSA-1638074	3.220241397	-1.893133884	0.91511327	0.555500536	['OGN']	Reactome Pathways	downregulated
Activation of Matrix Metalloproteinases_Homo sapiens_R-HSA-1592389	3.046662713	-1.791089457	0.91511327	0.555500536	['TPSAB1']	Reactome Pathways	downregulated
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding_Homo sapiens_R-HSA-389958	3.588619953	-2.109698371	0.999999971	0.555500536	['TUBA3E']	Reactome Pathways	upregulated
Signal amplification_Homo sapiens_R-HSA-392518	2.956717617	-1.738212021	0.91511327	0.555500536	['PLA2G4A']	Reactome Pathways	downregulated
Vpr-mediated nuclear import of PICs_Homo sapiens_R-HSA-180910	3.285465284	-1.931478075	0.999999971	0.555500536	['HMGA1']	Reactome Pathways	upregulated
